STATION|Station_name|DATE|LATITUDE|LONGITUDE|Elevation|temperature|temperature_Measurement_Code|temperature_Quality_Code|temperature_Report_Type|temperature_Source_Code|temperature_Source_Station_ID|dew_point_temperature|dew_point_temperature_Measurement_Code|dew_point_temperature_Quality_Code|dew_point_temperature_Report_Type|dew_point_temperature_Source_Code|dew_point_temperature_Source_Station_ID|station_level_pressure|station_level_pressure_Measurement_Code|station_level_pressure_Quality_Code|station_level_pressure_Report_Type|station_level_pressure_Source_Code|station_level_pressure_Source_Station_ID|sea_level_pressure|sea_level_pressure_Measurement_Code|sea_level_pressure_Quality_Code|sea_level_pressure_Report_Type|sea_level_pressure_Source_Code|sea_level_pressure_Source_Station_ID|wind_direction|wind_direction_Measurement_Code|wind_direction_Quality_Code|wind_direction_Report_Type|wind_direction_Source_Code|wind_direction_Source_Station_ID|wind_speed|wind_speed_Measurement_Code|wind_speed_Quality_Code|wind_speed_Report_Type|wind_speed_Source_Code|wind_speed_Source_Station_ID|wind_gust|wind_gust_Measurement_Code|wind_gust_Quality_Code|wind_gust_Report_Type|wind_gust_Source_Code|wind_gust_Source_Station_ID|precipitation|precipitation_Measurement_Code|precipitation_Quality_Code|precipitation_Report_Type|precipitation_Source_Code|precipitation_Source_Station_ID|relative_humidity|relative_humidity_Measurement_Code|relative_humidity_Quality_Code|relative_humidity_Report_Type|relative_humidity_Source_Code|relative_humidity_Source_Station_ID|wet_bulb_temperature|wet_bulb_temperature_Measurement_Code|wet_bulb_temperature_Quality_Code|wet_bulb_temperature_Report_Type|wet_bulb_temperature_Source_Code|wet_bulb_temperature_Source_Station_ID|pres_wx_MW1|pres_wx_MW1_Measurement_Code|pres_wx_MW1_Quality_Code|pres_wx_MW1_Report_Type|pres_wx_MW1_Source_Code|pres_wx_MW1_Source_Station_ID|pres_wx_MW2|pres_wx_MW2_Measurement_Code|pres_wx_MW2_Quality_Code|pres_wx_MW2_Report_Type|pres_wx_MW2_Source_Code|pres_wx_MW2_Source_Station_ID|pres_wx_MW3|pres_wx_MW3_Measurement_Code|pres_wx_MW3_Quality_Code|pres_wx_MW3_Report_Type|pres_wx_MW3_Source_Code|pres_wx_MW3_Source_Station_ID|pres_wx_AU1|pres_wx_AU1_Measurement_Code|pres_wx_AU1_Quality_Code|pres_wx_AU1_Report_Type|pres_wx_AU1_Source_Code|pres_wx_AU1_Source_Station_ID|pres_wx_AU2|pres_wx_AU2_Measurement_Code|pres_wx_AU2_Quality_Code|pres_wx_AU2_Report_Type|pres_wx_AU2_Source_Code|pres_wx_AU2_Source_Station_ID|pres_wx_AU3|pres_wx_AU3_Measurement_Code|pres_wx_AU3_Quality_Code|pres_wx_AU3_Report_Type|pres_wx_AU3_Source_Code|pres_wx_AU3_Source_Station_ID|pres_wx_AW1|pres_wx_AW1_Measurement_Code|pres_wx_AW1_Quality_Code|pres_wx_AW1_Report_Type|pres_wx_AW1_Source_Code|pres_wx_AW1_Source_Station_ID|pres_wx_AW2|pres_wx_AW2_Measurement_Code|pres_wx_AW2_Quality_Code|pres_wx_AW2_Report_Type|pres_wx_AW2_Source_Code|pres_wx_AW2_Source_Station_ID|pres_wx_AW3|pres_wx_AW3_Measurement_Code|pres_wx_AW3_Quality_Code|pres_wx_AW3_Report_Type|pres_wx_AW3_Source_Code|pres_wx_AW3_Source_Station_ID|snow_depth|snow_depth_Measurement_Code|snow_depth_Quality_Code|snow_depth_Report_Type|snow_depth_Source_Code|snow_depth_Source_Station_ID|visibility|visibility_Measurement_Code|visibility_Quality_Code|visibility_Report_Type|visibility_Source_Code|visibility_Source_Station_ID|altimeter|altimeter_Measurement_Code|altimeter_Quality_Code|altimeter_Report_Type|altimeter_Source_Code|altimeter_Source_Station_ID|pressure_3hr_change|pressure_3hr_change_Measurement_Code|pressure_3hr_change_Quality_Code|pressure_3hr_change_Report_Type|pressure_3hr_change_Source_Code|pressure_3hr_change_Source_Station_ID|sky_cover_1|sky_cover_1_Measurement_Code|sky_cover_1_Quality_Code|sky_cover_1_Report_Type|sky_cover_1_Source_Code|sky_cover_1_Source_Station_ID|sky_cover_baseht_1|sky_cover_baseht_1_Measurement_Code|sky_cover_baseht_1_Quality_Code|sky_cover_baseht_1_Report_Type|sky_cover_baseht_1_Source_Code|sky_cover_baseht_1_Source_Station_ID|sky_cover_2|sky_cover_2_Measurement_Code|sky_cover_2_Quality_Code|sky_cover_2_Report_Type|sky_cover_2_Source_Code|sky_cover_2_Source_Station_ID|sky_cover_baseht_2|sky_cover_baseht_2_Measurement_Code|sky_cover_baseht_2_Quality_Code|sky_cover_baseht_2_Report_Type|sky_cover_baseht_2_Source_Code|sky_cover_baseht_2_Source_Station_ID|sky_cover_3|sky_cover_3_Measurement_Code|sky_cover_3_Quality_Code|sky_cover_3_Report_Type|sky_cover_3_Source_Code|sky_cover_3_Source_Station_ID|sky_cover_baseht_3|sky_cover_baseht_3_Measurement_Code|sky_cover_baseht_3_Quality_Code|sky_cover_baseht_3_Report_Type|sky_cover_baseht_3_Source_Code|sky_cover_baseht_3_Source_Station_ID|precipitation_3_hour|precipitation_3_hour_Measurement_Code|precipitation_3_hour_Quality_Code|precipitation_3_hour_Report_Type|precipitation_3_hour_Source_Code|precipitation_3_hour_Source_Station_ID|precipitation_6_hour|precipitation_6_hour_Measurement_Code|precipitation_6_hour_Quality_Code|precipitation_6_hour_Report_Type|precipitation_6_hour_Source_Code|precipitation_6_hour_Source_Station_ID|precipitation_9_hour|precipitation_9_hour_Measurement_Code|precipitation_9_hour_Quality_Code|precipitation_9_hour_Report_Type|precipitation_9_hour_Source_Code|precipitation_9_hour_Source_Station_ID|precipitation_12_hour|precipitation_12_hour_Measurement_Code|precipitation_12_hour_Quality_Code|precipitation_12_hour_Report_Type|precipitation_12_hour_Source_Code|precipitation_12_hour_Source_Station_ID|precipitation_15_hour|precipitation_15_hour_Measurement_Code|precipitation_15_hour_Quality_Code|precipitation_15_hour_Report_Type|precipitation_15_hour_Source_Code|precipitation_15_hour_Source_Station_ID|precipitation_18_hour|precipitation_18_hour_Measurement_Code|precipitation_18_hour_Quality_Code|precipitation_18_hour_Report_Type|precipitation_18_hour_Source_Code|precipitation_18_hour_Source_Station_ID|precipitation_21_hour|precipitation_21_hour_Measurement_Code|precipitation_21_hour_Quality_Code|precipitation_21_hour_Report_Type|precipitation_21_hour_Source_Code|precipitation_21_hour_Source_Station_ID|precipitation_24_hour|precipitation_24_hour_Measurement_Code|precipitation_24_hour_Quality_Code|precipitation_24_hour_Report_Type|precipitation_24_hour_Source_Code|precipitation_24_hour_Source_Station_ID|remarks|remarks_Measurement_Code|remarks_Quality_Code|remarks_Report_Type|remarks_Source_Code|remarks_Source_Station_ID
USW00094728|NY CITY CNTRL PARK|2025-01-01T00:51:00|40.7789|-73.9692|42.7|8.9||1|FM15-METAR|223|ICAO-KNYC|3.9||1|FM15-METAR|223|ICAO-KNYC|||||||1005.2||1|FM15-METAR|223|ICAO-KNYC|50.0|N-Normal|1|FM15-METAR|223|ICAO-KNYC|3.1|N-Normal|1|FM15-METAR|223|ICAO-KNYC|||||||||||||71.0|Derived||FM15-METAR|223|ICAO-KNYC|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|P-Prevaili|1|FM15-METAR|223|ICAO-KNYC|1006.1||1|FM15-METAR|223|ICAO-KNYC|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET081METAR KNYC 010051Z AUTO 05006KT 10SM OVC043 09/04 A2971 RMK AO2 SLP052 T00890039=||F||223|ICAO-KNYC
USW00094728|NY CITY CNTRL PARK|2025-01-01T01:51:00|40.7789|-73.9692|42.7|7.2||1|FM15-METAR|223|ICAO-KNYC|5.0||1|FM15-METAR|223|ICAO-KNYC|||||||1003.2||1|FM15-METAR|223|ICAO-KNYC|999.0|V-Variable||FM15-METAR|223|ICAO-KNYC|1.5|V-Variable|1|FM15-METAR|223|ICAO-KNYC|||||||0.7|3-Measurab|1|FM15-METAR|223|ICAO-KNYC|86.0|Derived||FM15-METAR|223|ICAO-KNYC|||||||||||||||||||||||||||||||||||||||||||RA:62|RA:62-Rain|1|FM15-METAR|223|ICAO-KNYC|BR:10|BR:10-Mist|1|FM15-METAR|223|ICAO-KNYC|||||||||||||6.437|P-Prevaili|1|FM15-METAR|223|ICAO-KNYC|1004.1||1|FM15-METAR|223|ICAO-KNYC|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET105METAR KNYC 010151Z AUTO VRB03KT 4SM RA BR BKN035 OVC055 07/05 A2965 RMK AO2 RAB18 SLP032 P0003 T00720050=||F||223|ICAO-KNYC
USW00094728|NY CITY CNTRL PARK|2025-01-01T02:46:00|40.7789|-73.9692|42.7|7.0||1|FM16-SPECI|223|ICAO-KNYC|5.0||1|FM16-SPECI|223|ICAO-KNYC|||||||||||||60.0|V-Variable|1|FM16-SPECI|223|ICAO-KNYC|3.6|V-Variable|1|FM16-SPECI|223|ICAO-KNYC|||||||1.7|3-Measurab|1|FM16-SPECI|223|ICAO-KNYC|87.0|Derived||FM16-SPECI|223|ICAO-KNYC|||||||||||||||||||||||||||||||||||||||||||RA:63|RA:63-Rain|1|FM16-SPECI|223|ICAO-KNYC|BR:10|BR:10-Mist|1|FM16-SPECI|223|ICAO-KNYC|||||||||||||2.816|P-Prevaili|1|FM16-SPECI|223|ICAO-KNYC|1003.0||1|FM16-SPECI|223|ICAO-KNYC|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET102SPECI KNYC 010246Z AUTO 06007KT 030V100 1 3/4SM +RA BR SCT023 BKN031 OVC048 07/05 A2962 RMK AO2 P0007=||F||223|ICAO-KNYC
USW00094728|NY CITY CNTRL PARK|2025-01-01T02:47:00|40.7789|-73.9692|42.7|7.2||1|FM15-METAR|223|ICAO-KNYC|5.0||1|FM15-METAR|223|ICAO-KNYC|||||||1001.8||1|FM15-METAR|223|ICAO-KNYC|40.0|N-Normal|1|FM15-METAR|223|ICAO-KNYC|4.6|N-Normal|1|FM15-METAR|223|ICAO-KNYC|||||||1.7|3-Measurab|1|FM15-METAR|223|ICAO-KNYC|86.0|Derived||FM15-METAR|223|ICAO-KNYC|||||||||||||||||||||||||||||||||||||||||||RA:63|RA:63-Rain|1|FM15-METAR|223|ICAO-KNYC|BR:10|BR:10-Mist|1|FM15-METAR|223|ICAO-KNYC|||||||||||||2.816|P-Prevaili|1|FM15-METAR|223|ICAO-KNYC|1002.7||1|FM15-METAR|223|ICAO-KNYC|-4.8|8-Steady-o|1|FM15-METAR|223|ICAO-KNYC|||||||||||||||||||||||||||||||||||||2.5|3-Measurab|1|FM15-METAR|223|ICAO-KNYC|||||||||||||||||||||||||||||||||||||||||||MET123METAR KNYC 010247Z AUTO 04009KT 1 3/4SM +RA BR SCT023 BKN031 OVC040 07/05 A2961 RMK AO2 SLP018 P0007 60010 T00720050 58048=||F||223|ICAO-KNYC
USW00094728|NY CITY CNTRL PARK|2025-01-01T02:56:00|40.7789|-73.9692|42.7|6.7||1|FM16-SPECI|223|ICAO-KNYC|5.0||1|FM16-SPECI|223|ICAO-KNYC|||||||||||||999.0|V-Variable||FM16-SPECI|223|ICAO-KNYC|2.1|V-Variable|1|FM16-SPECI|223|ICAO-KNYC|9.3||1|FM16-SPECI|223|ICAO-KNYC|2.0|3-Measurab|1|FM16-SPECI|223|ICAO-KNYC|89.0|Derived||FM16-SPECI|223|ICAO-KNYC|||||||||||||||||||||||||||||||||||||||||||RA:63|RA:63-Rain|1|FM16-SPECI|223|ICAO-KNYC|BR:10|BR:10-Mist|1|FM16-SPECI|223|ICAO-KNYC|||||||||||||2.012|P-Prevaili|1|FM16-SPECI|223|ICAO-KNYC|1002.7||1|FM16-SPECI|223|ICAO-KNYC|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET107SPECI KNYC 010256Z AUTO VRB04G18KT 1 1/4SM +RA BR FEW008 BKN029 OVC034 07/05 A2961 RMK AO2 P0008 T00670050=||F||223|ICAO-KNYC
USW00094728|NY CITY CNTRL PARK|2025-01-01T03:06:00|40.7789|-73.9692|42.7|7.2||1|FM16-SPECI|223|ICAO-KNYC|5.6||1|FM16-SPECI|223|ICAO-KNYC|||||||||||||60.0|V-Variable|1|FM16-SPECI|223|ICAO-KNYC|3.6|V-Variable|1|FM16-SPECI|223|ICAO-KNYC|8.8||1|FM16-SPECI|223|ICAO-KNYC|3.0|3-Measurab|1|FM16-SPECI|223|ICAO-KNYC|90.0|Derived||FM16-SPECI|223|ICAO-KNYC|||||||||||||||||||||||||||||||||||||||||||RA:63|RA:63-Rain|1|FM16-SPECI|223|ICAO-KNYC|BR:10|BR:10-Mist|1|FM16-SPECI|223|ICAO-KNYC|||||||||||||3.219|P-Prevaili|1|FM16-SPECI|223|ICAO-KNYC|1002.4||1|FM16-SPECI|223|ICAO-KNYC|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET111SPECI KNYC 010306Z AUTO 06007G17KT 030V090 2SM +RA BR SCT018 BKN023 OVC031 07/06 A2960 RMK AO2 P0012 T00720056=||F||223|ICAO-KNYC
USW00094728|NY CITY CNTRL PARK|2025-01-01T03:14:00|40.7789|-73.9692|42.7|7.2||1|FM16-SPECI|223|ICAO-KNYC|5.6||1|FM16-SPECI|223|ICAO-KNYC|||||||||||||50.0|N-Normal|1|FM16-SPECI|223|ICAO-KNYC|4.6|N-Normal|1|FM16-SPECI|223|ICAO-KNYC|||||||4.0|3-Measurab|1|FM16-SPECI|223|ICAO-KNYC|90.0|Derived||FM16-SPECI|223|ICAO-KNYC|||||||||||||||||||||||||||||||||||||||||||RA:63|RA:63-Rain|1|FM16-SPECI|223|ICAO-KNYC|BR:10|BR:10-Mist|1|FM16-SPECI|223|ICAO-KNYC|||||||||||||3.219|P-Prevaili|1|FM16-SPECI|223|ICAO-KNYC|1002.0||1|FM16-SPECI|223|ICAO-KNYC|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET093SPECI KNYC 010314Z AUTO 05009KT 2SM +RA BR FEW008 OVC018 07/06 A2959 RMK AO2 P0016 T00720056=||F||223|ICAO-KNYC
USW00094728|NY CITY CNTRL PARK|2025-01-01T03:22:00|40.7789|-73.9692|42.7|7.2||1|FM16-SPECI|223|ICAO-KNYC|5.6||1|FM16-SPECI|223|ICAO-KNYC|||||||||||||60.0|N-Normal|1|FM16-SPECI|223|ICAO-KNYC|6.2|N-Normal|1|FM16-SPECI|223|ICAO-KNYC|9.3||1|FM16-SPECI|223|ICAO-KNYC|5.0|3-Measurab|1|FM16-SPECI|223|ICAO-KNYC|90.0|Derived||FM16-SPECI|223|ICAO-KNYC|||||||||||||||||||||||||||||||||||||||||||RA:63|RA:63-Rain|1|FM16-SPECI|223|ICAO-KNYC|BR:10|BR:10-Mist|1|FM16-SPECI|223|ICAO-KNYC|||||||||||||2.816|P-Prevaili|1|FM16-SPECI|223|ICAO-KNYC|1001.7||1|FM16-SPECI|223|ICAO-KNYC|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET100SPECI KNYC 010322Z AUTO 06012G18KT 1 3/4SM +RA BR FEW007 OVC017 07/06 A2958 RMK AO2 P0020 T00720056=||F||223|ICAO-KNYC
USW00094728|NY CITY CNTRL PARK|2025-01-01T03:33:00|40.7789|-73.9692|42.7|7.2||1|FM16-SPECI|223|ICAO-KNYC|5.6||1|FM16-SPECI|223|ICAO-KNYC|||||||||||||999.0|V-Variable||FM16-SPECI|223|ICAO-KNYC|2.6|V-Variable|1|FM16-SPECI|223|ICAO-KNYC|||||||6.8|3-Measurab|1|FM16-SPECI|223|ICAO-KNYC|90.0|Derived||FM16-SPECI|223|ICAO-KNYC|||||||||||||||||||||||||||||||||||||||||||RA:62|RA:62-Rain|1|FM16-SPECI|223|ICAO-KNYC|BR:10|BR:10-Mist|1|FM16-SPECI|223|ICAO-KNYC|||||||||||||3.219|P-Prevaili|1|FM16-SPECI|223|ICAO-KNYC|1001.7||1|FM16-SPECI|223|ICAO-KNYC|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET092SPECI KNYC 010333Z AUTO VRB05KT 2SM RA BR SCT007 OVC014 07/06 A2958 RMK AO2 P0027 T00720056=||F||223|ICAO-KNYC
USW00094728|NY CITY CNTRL PARK|2025-01-01T03:43:00|40.7789|-73.9692|42.7|7.2||1|FM16-SPECI|223|ICAO-KNYC|6.1||1|FM16-SPECI|223|ICAO-KNYC|||||||||||||60.0|N-Normal|1|FM16-SPECI|223|ICAO-KNYC|3.6|N-Normal|1|FM16-SPECI|223|ICAO-KNYC|9.3||1|FM16-SPECI|223|ICAO-KNYC|7.3|3-Measurab|1|FM16-SPECI|223|ICAO-KNYC|93.0|Derived||FM16-SPECI|223|ICAO-KNYC|||||||||||||||||||||||||||||||||||||||||||RA:61|RA:61-Rain|1|FM16-SPECI|223|ICAO-KNYC|BR:10|BR:10-Mist|1|FM16-SPECI|223|ICAO-KNYC|||||||||||||6.437|P-Prevaili|1|FM16-SPECI|223|ICAO-KNYC|1001.4||1|FM16-SPECI|223|ICAO-KNYC|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET103SPECI KNYC 010343Z AUTO 06007G18KT 4SM -RA BR SCT006 BKN011 OVC016 07/06 A2957 RMK AO2 P0029 T00720061=||F||223|ICAO-KNYC
